Column1;Column2;Column3;Column4;PENIDIDIKAN;DOMISILI;NEGARA;NPSN;NAMA SEKOLAH;NAMA FILE
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102966;SD NEGERI 2 JAMBO PAPEUN;240d82a2bfefaa20c777b2957ba7d56a.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102968;SD NEGERI 2 KOTAFAJAR;d6dec03cf502a6846dc81997d6218ae5.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102969;SD NEGERI 2 KUALA BAU;331760b4685760a8e49edcc70f1f54f7.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102970;SD NEGERI UJUNG PULO CUT;71a32aef0b2a4babfe271b6391f430e4.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102971;SD NEGERI 2 KUTABULOH;7162786810049a1e4732ea6b8e84f64f.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102973;SD NEGERI 3 BAKONGAN;aa939b37197b45cbc628b5d765300be1.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102974;SD NEGERI ALUE PAKU;996807e0fe79927bee22fb80523b1df2.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102975;SD NEGERI 4 TAPAKTUAN;d8dbaef32116376c022e57f605fd3b79.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102976;SD NEGERI 5 UNGGUL TAPAKTUAN;b789f91071be8bb8d8b1b7a53a7bcbcd.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102978;SD NEGERI 6 TAPAKTUAN;36bbb1a43b61b2c06359a88d50e87cf2.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102979;SD NEGERI 7 TAPAKTUAN;8420733b2084a7f13d4f1e1fc61f3de9.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102980;SD NEGERI AIR BERUDANG;f079b5839469f78db42df7046f309506.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102981;SD NEGERI AIR SIALANG;cf8e73d9451aeac46d0460ac8e35876a.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102983;SD NEGERI ALUE KEUJRUN;c59189394cbb839f6f61369e5d9489df.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102986;SD NEGERI 4 KOTAFAJAR;6246f3ca55194b2eadad2e90bca99eaa.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102988;SD NEGERI 3 KOTAFAJAR;c7c49599c7e033be333040ce898165d5.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102990;SD NEGERI 3 KUTABULOH;491da11b5d1c5bbde3742cc3049ebb87.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102993;SD NEGERI 3 SAMADUA;9845be76156a3d6d411e505f4e8bd3f4.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102994;SD NEGERI 3 TAPAKTUAN;9efe27bc502b65b7f1fb2db36378eb6d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102995;SD NEGERI 3 TAROK;beb4ac73b64e1217eeccb2d3736d895c.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102996;SD NEGERI 3 TERBANGAN;1b2dd6d2788963a996ca4338a93ce971.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102997;SD NEGERI 4 KANDANG;cd7469fc06f6a87c4894851d7801ce9b.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10111583;SD NEGERI 3 ASAHAN CUT;916ec2304382dfbda1762b414f8fb800.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10111871;SD Negeri Labuhan Haji Barat;7296b78d94c84ac4e8e5d6a423bc17fb.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10111946;SDN Seuneubok Alur Buloh;605b68bb4b119a22cb74d9b144b22160.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10113036;SD NEGERI KEDAI RUNDING;b5d9898d9c3d0b0df347e81764daa470.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;69844050;SD NEGERI LADANG LUAH;70000258ef392c833720a219bea0ec09.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;69844331;SD Blang Geulinggang;33bd8ddcafa60e1b63bb86c32ca113d8.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;69874001;SD IE ALEM;d682ba4ba31a55f46879c83a1c330ca5.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;69874003;SD IT INSAN MADANI MEUKEK;646dc77850835d4a2fcd1baf9a67a7fa.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;69948516;SD NEGERI 4 MENGGAMAT;0670719261d13384d4ba5079399e5372.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;69981097;SD IT ALMUNJIYA;da20cd7bcec61c0e4de542676734081d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;69988412;SD 5 MENGGAMAT;043d23426c75a65c3769eeb2a9460644.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10103985;SD NEGERI LENTONG BARU;c2e2244376caece12adfda20a5de0b8f.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10103986;SD N LAPAHAN BUAYA;bb837a18635b747d84090d703c70946e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10103990;SD N LADANG BISIK;938aaae457651d788429611f8324db3d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104001;SD NEGERI SITUBUH TUBUH;b1efda2abf89c8adb96ccda1b75ef2eb.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104008;SD NEGERI PANGKALAN SULAMPI;cd88f22d6250036beddd118315736be1.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104015;SD NEGERI 1 SIOMPIN;5abc6313b6c9b956cecd20ad194b72a0.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104019;SD N LAE PINANG;a410e7fecace58884d5a10bd6d19f656.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104026;SD N BISKANG;93f6650b022eeb71188e04fdd0e9ec23.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104034;SD N 2 SIOMPIN;f955edb7c6f510bea8a07892a39bc16b.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104141;SD NEGERI LENTONG;37cce7cf76de783a470f4da5031069f4.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104143;SD NEGERI LAE RIMAN;9cde451e8cc0c8efb850faa4027c04b5.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104145;SD NEGERI LAE BALNO;c708b05651a4a6992e3ee2d0e72fa9aa.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104151;SD N NAPAGALUH;85cf06d7e0f9b0f13c7ad37934ec9c78.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104152;SD NEGERI SITUBAN MAKMUR;7eda7ad7afc15321855216722759eef7.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104154;SD NEGERI SIKERAS;8dad153da169c59efdb8cd663716397f.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104158;SD N SAMAR DUA;3b363e16c76652d30c69b2a8381a7a85.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104175;SD N 1 KUALA BARU;69e6572099a1f430615bf4359f8dd6a7.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104178;SD NEGERI BUTAR;6c55476b97d53b12e27c1854ff11f1b7.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104180;SDN BLOK VI BARU;73274e0f5f15f4a869329b38ffde2f90.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104182;SD N 3 SINGKIL;a44a8c838ba750271df9918d08f57f64.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104183;SD N 2 SKPE SP I PANJAITAN;9222df0af06eb78b191bca1649761cea.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104185;SD N 2 SINGKOHOR;e41080742a31ad76b020e37cd8999c75.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104186;SD N 2 PULAU BALAI;afa97ee5a9f64a9ba1303edab1586c38.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10104187;SD NEGERI 1 SINGKOHOR;832e791d85105d3ac1f6b5d2b53f28ac.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107675;SD N 1 GOSONG TELAGA;2817a28725e6349b530b16748cc25ebf.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107676;SD N 1 LIPAT KAJANG;724124ec2fb4bdf6a26bfb7eae9c454e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107677;SD N 1 PEMUKA;8759b0df1edb17af65d47ff4efc15c5f.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107679;SD N 1 PULAU BALAI;d4ed7910e39ac1f84b1d1877084a4e8a.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107680;SD N 1 RIMO;2f8528f1630d97620d137421c70dedbe.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107681;SD Negeri 1 Sanggaberu;caba6a9ada0d76ebd3dabc23a15df868.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107682;SDN 1 SILABUHAN;59f7f9e1add12cdfb3914f7cc950cd4c.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107683;SD N 1 SINGKIL;097391988fed345e5825eb726a617cde.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107686;SD NEGERI 2 GOSONG TELAGA;aad7d6a2eebb1864c85b15936bd5ea01.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107687;SD N 2 KUALA BARU;793c73772136368e4cb0b7f1d0c9e192.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107688;SD N 2 LIPAT KAJANG;b73c944205c884b33952e85f2411cc34.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107689;SD N 2 PEMUKA;4714833ca45d98d873efc61db8b1a52d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107690;SD NEGERI 2 RIMO;148ff5381cc95d2ae2a8089edbb7022f.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107691;SD NEGERI 2 SANGGAR BERU;ffe041853ba8a37c90afdc59d5982760.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107692;SD N 2 SILABUHAN;603f2118f4031370d19784dd04fbf0ae.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107693;SD N 2 SINGKIL;dccbaf8228064f2130d85d3cf5833523.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107694;SD N 3 RIMO;99c822557ac877c9242751c638051c1a.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107695;SD N 3 SILABUHAN;1dc9f8df62f2657fe7281d61a08b8dce.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107696;SD N 4 SINGKIL;045e1a960ab2234c3f63500072cfc162.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107697;SD NEGERI BULU ARA;6e7b58e26ce8c36f72045b6178735cf5.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107698;SD N BULUSEMA;fb72e55240d25aa5b76b840f685ba9b7.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107699;SD N CINGKAM;b94d35402f98583886c330a4cfd1b8f9.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107700;SD S DELIMA MAKMUR;3f4b113d581c7af01e57cc2a217244f2.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107702;SD Negeri Gunung Meriah;c991b3a914156a117b13e91ba5f2847e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107703;SD N HALOBAN;29fd8c63d6607f34526492e898088a3f.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107704;SD N KAMPONG BARU;fd4c46c75cc1c7b45a1521dc55b73c7a.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107705;SD NEGERI KAYU MENANG;331951a276a321b83b9288f2c71c9859.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107706;SD NEGERI KETAPANG INDAH;79f4dc3931dc9b7c5a9a3fdb0e44916e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107707;SD N KILANGAN;6ae9d5c1078fb23f42355f2a25c66c44.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107708;SD NEGERI KUTA BATU;f61b1bae305899844bc4efd6e920ba4b.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107710;SD N KUTA SIMBOLING;bc71ea51036fea2978494e83ab91858d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107711;SD N LAE BANGUN;8dc5b448e880409ddfd8dbe83e97ab79.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107713;SD N LAE SIPOLA;f1337c25d5aa61b845b4b6e658595c86.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107714;SD NEGERI MANDUMPANG;b9e2d73ebfbdc6a6c58b117f4bc3db15.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107715;SDN Muara Pea;baa4762c819514e33d3226b154711b4b.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107716;SD N MUARA PEA;1b1b1afa8e9ccbd7853802fb8f00bd91.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107717;SD NEGERI PANGI;ed3df4ebdd81a3ffe9cb048cc6776806.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107719;SD NEGERI PERTABAS;90dd607006d877600bbd6ec8827f8b25.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107720;SD N RANTAU GEDANG;0e944f67e79a4ed918a0c76fed2045bb.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107721;SDN SELOK ACEH;8ca098b2478e3b02350f3c99ae408ea2.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107726;SD N SKPE SP II PANJAITAN;bff26ecf5b63e0b29ded90930fcfcf13.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107728;SD N SKPD SP II LENTONG;0f7c454ab0f436eb1226b075ac12c9f4.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107729;SD N SP III LAE LONGKIP;fd727774c09dd20713e16e9c650741fb.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107730;SD N SUKA MAKMUR;33f3a335a61c33c7b2c50bbb6c6b09ed.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107732;SD N SURO BARU;b1836df05d1be0d22a4f54b5e8cef862.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107733;SD N TAKAL PASIR;3b7c26c35172a19363db65e178747862.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107734;SD N TANAH BARA;ce8764363ec2a4d6450fc07b210c7f3e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107736;SD NEGERI TELAGA BAKTI;6de690c23c7207fee30f1fb14add799e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107738;SD NEGERI TELUK NIBUNG;44f81029fe73fa56fbee2e2cbd940357.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107740;SD N TUGAN;5cd901e0ae60e39050a7de742a7d5163.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107741;SD NEGERI TUHTUHAN;2bcd6c67e77363926a9815d72312ba57.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107742;SD N TULAAN;b935eda01b8a9aa12217ffda44051fe5.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107743;SD N UJUNG BAWANG;67907c7844c76f10a9806ba94b213103.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107744;SD N UJUNG SIALIT;ceba3c6d9d5fece1be5f5a7651d26e5a.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107745;SD NEGERI UPT XIX SILAKAR UDANG;f03e46ca32abb57711dfbd7194e55fad.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107749;SD N UPT XVII MUKTI JAYA;90c66b492f0c03ee98a9b9d29a6d3a95.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10107750;SD N UPT XVIII MUKTI HARAPAN;e640a83ba0782d4c80755f8e85c932fc.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10108117;SD NEGERI 1 SKPE SP I PANJAITAN;8a9638367d9747c22a1d79397ecb7002.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10108155;SD NEGERI SIATAS;c4889e2e8cca7b052c36f3fe2541cc26.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10108156;SDN SIKONTANG;df37ff8557db72b369522ddb6543ee54.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10108157;SD NEGERI SILATONG;d6185590b5637413d8709d3e0004c9af.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10108159;SD N SUKAREJO;29b6e634f2b1194c188d7ff298e4c7c6.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10108163;SD N TANAH MERAH;0a0e0dabaad754f35c433c824ca88905.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10108165;SDN TELUK AMBUN;b2361a9904f5eb8520553438575c6d6d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10108167;SD N TELUK RUMBIA;7b7a47f13b446f8d1d974cf876a1437c.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10108175;SD S BUNGA ALQURAN;a5b69c0d87f11a1844e2695790a97dba.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10108177;SD MUHAMMADIYAH TULAAN;856cfad96f773b4478bab747b2a6c610.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10108179;SD TRANS LAE BALNO;0a52ea5de286f8051dc957089d182e09.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10108180;SD NEGERI UPT PANGKALAN SULAMPI;86b0a4d322e3e2327064671e963022a3.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10111439;SDN Ketangkuhan;fdef945742de219aa3c36396008417ef.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10111440;SDN Suka Makmur;7a98007ba8cfbe3ff8d2e346a4f2d130.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10111441;SDN Suka Makmur Gunung Meriah;6a839e5254812e7853f21f2a488c7b7d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Singkil;10111442;SD MUHAMMADIYAH Gunung Lagan;bdd926da3c21f5919664887efe8d9621.pmp
